zipcode,date,time,temp_f,feelslike_f,heatindex_f,windchill_f,humidity,cloud,chance_of_rain,chance_of_snow,condition.text,condition.icon,timestamp
07030,2024-11-11,2024-11-11 10:00,59.0,57.7,59.0,57.7,88,100,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 11:00,64.0,59.8,60.5,59.8,63,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 12:00,62.0,61.7,62.0,61.7,75,94,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 13:00,65.7,65.5,65.7,65.5,70,51,0,0,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/day/116.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 14:00,67.9,67.9,70.8,67.9,60,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 15:00,68.9,68.8,70.3,68.8,57,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 16:00,68.6,68.6,69.3,68.6,54,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 17:00,65.8,65.8,66.1,65.8,53,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 18:00,64.2,64.2,64.4,64.2,60,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 19:00,61.8,61.8,61.9,61.8,63,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 20:00,59.9,58.8,60.0,58.8,66,34,0,0,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/night/116.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 21:00,58.5,56.8,58.5,56.8,67,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 22:00,57.3,55.2,57.3,55.2,67,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-11,2024-11-11 23:00,56.1,53.4,56.1,53.4,67,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 00:00,54.7,51.5,54.8,51.5,66,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 01:00,53.5,49.9,53.5,49.9,66,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 02:00,52.3,48.2,52.3,48.2,66,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 03:00,51.4,46.9,51.4,46.9,65,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 04:00,50.6,45.8,50.6,45.8,64,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 05:00,49.4,44.1,49.4,44.1,63,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 06:00,48.4,42.7,48.4,42.7,63,32,0,0,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/night/116.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 07:00,47.5,41.5,47.5,41.5,63,48,0,0,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/day/116.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 08:00,48.7,42.7,48.7,42.7,63,64,0,0,Cloudy ,//cdn.weatherapi.com/weather/64x64/day/119.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 09:00,50.1,44.3,50.1,44.3,57,32,0,0,Cloudy ,//cdn.weatherapi.com/weather/64x64/day/119.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 10:00,51.7,46.1,51.7,46.1,53,16,0,0,Cloudy ,//cdn.weatherapi.com/weather/64x64/day/119.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 11:00,52.3,46.8,52.3,46.8,50,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 12:00,52.5,47.1,52.5,47.1,48,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 13:00,52.5,47.1,52.5,47.1,47,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 14:00,52.2,46.8,52.2,46.8,46,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 15:00,51.9,46.6,51.9,46.6,46,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 16:00,51.6,46.3,51.6,46.3,45,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 17:00,49.0,43.1,49.0,43.1,45,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 18:00,46.5,40.0,46.5,40.0,49,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 19:00,44.0,36.9,44.0,36.9,51,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 20:00,42.0,34.5,42.0,34.5,53,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 21:00,40.6,32.9,40.6,32.9,55,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 22:00,41.9,35.1,41.9,35.1,56,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-12,2024-11-12 23:00,39.5,32.0,39.5,32.0,39,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 00:00,38.0,30.1,38.0,30.1,58,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 01:00,36.9,28.7,36.9,28.7,58,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 02:00,35.9,27.7,35.9,27.7,59,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 03:00,35.2,26.9,35.2,26.9,59,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 04:00,34.6,26.4,34.6,26.4,59,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 05:00,34.0,26.0,34.0,26.0,59,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 06:00,33.7,25.7,33.7,25.7,58,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 07:00,33.4,25.5,33.4,25.5,58,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 08:00,35.9,28.6,35.9,28.6,58,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 09:00,38.6,31.7,38.6,31.7,48,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 10:00,41.2,34.8,41.2,34.8,44,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 11:00,43.2,37.3,43.2,37.3,39,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 12:00,44.5,39.0,44.5,39.0,34,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 13:00,45.4,40.3,45.4,40.3,32,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 14:00,46.2,41.5,46.2,41.5,29,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 15:00,46.8,42.3,46.8,42.3,30,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 16:00,47.2,42.9,47.2,42.9,30,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 17:00,46.0,41.7,46.0,41.7,30,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 18:00,44.6,40.2,44.6,40.2,35,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 19:00,43.2,38.7,43.2,38.7,38,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 20:00,41.8,37.3,41.8,37.3,40,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 21:00,40.8,36.2,40.8,36.2,43,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 22:00,39.6,33.3,39.6,33.3,45,1,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07030,2024-11-13,2024-11-13 23:00,38.8,33.4,38.8,33.4,57,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 00:00,55.1,51.8,55.1,51.8,97,100,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 01:00,56.0,52.8,56.0,52.8,96,100,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 02:00,56.7,53.7,56.7,53.7,95,100,100,0,Moderate rain,//cdn.weatherapi.com/weather/64x64/night/302.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 03:00,57.3,54.4,57.3,54.4,94,100,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 04:00,57.6,54.8,57.6,54.8,93,100,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 05:00,57.7,54.8,57.7,54.8,92,100,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 06:00,57.6,54.8,57.6,54.8,92,100,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 07:00,57.4,54.6,57.4,54.6,91,100,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 08:00,58.0,55.4,58.0,55.4,89,100,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 09:00,58.2,55.7,58.2,55.7,87,100,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 10:00,58.8,57.5,58.8,57.5,88,100,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 11:00,63.0,59.3,60.0,59.3,63,25,0,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 12:00,61.3,61.0,61.3,61.0,75,98,0,0,Overcast ,//cdn.weatherapi.com/weather/64x64/day/122.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 13:00,65.1,64.9,65.1,64.9,71,61,0,0,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/day/116.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 14:00,67.3,67.2,67.3,67.2,60,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 15:00,68.3,68.2,68.3,68.2,58,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 16:00,68.2,68.2,68.2,68.2,55,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 17:00,65.5,65.5,65.5,65.5,53,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 18:00,64.1,64.0,64.1,64.0,61,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 19:00,62.1,62.1,62.1,62.1,63,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 20:00,60.2,59.1,60.2,59.1,64,47,0,0,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/night/116.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 21:00,58.8,57.2,58.8,57.2,66,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 22:00,57.7,55.8,57.7,55.8,67,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-11,2024-11-11 23:00,56.6,54.1,56.6,54.1,66,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 00:00,55.3,52.2,55.3,52.2,65,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 01:00,54.2,50.8,54.2,50.8,66,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 02:00,53.0,49.2,53.0,49.2,66,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 03:00,52.1,47.8,52.1,47.8,63,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 04:00,51.3,46.7,51.3,46.7,62,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 05:00,50.0,44.9,50.0,44.9,61,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 06:00,48.8,43.3,48.8,43.3,62,33,0,0,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/night/116.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 07:00,47.8,41.9,47.8,41.9,63,50,0,0,Partly Cloudy ,//cdn.weatherapi.com/weather/64x64/day/116.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 08:00,48.8,42.9,48.8,42.9,63,67,0,0,Cloudy ,//cdn.weatherapi.com/weather/64x64/day/119.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 09:00,50.0,44.2,50.0,44.2,57,33,0,0,Cloudy ,//cdn.weatherapi.com/weather/64x64/day/119.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 10:00,51.3,45.7,51.3,45.7,54,17,0,0,Cloudy ,//cdn.weatherapi.com/weather/64x64/day/119.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 11:00,51.9,46.3,51.9,46.3,50,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 12:00,52.1,46.6,52.1,46.6,48,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 13:00,52.1,46.7,52.1,46.7,47,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 14:00,51.9,46.5,51.9,46.5,46,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 15:00,51.6,46.3,51.6,46.3,46,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 16:00,51.3,46.1,51.3,46.1,45,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 17:00,48.8,43.0,48.8,43.0,45,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 18:00,46.4,40.0,46.4,40.0,49,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 19:00,44.0,37.0,44.0,37.0,51,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 20:00,42.1,34.8,42.1,34.8,53,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 21:00,40.8,33.3,40.8,33.3,55,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 22:00,42.1,35.4,42.1,35.4,56,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-12,2024-11-12 23:00,39.8,32.5,39.8,32.5,39,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 00:00,38.4,30.7,38.4,30.7,58,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 01:00,37.4,29.5,37.4,29.5,58,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 02:00,36.5,28.6,36.5,28.6,58,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 03:00,35.9,28.0,35.9,28.0,58,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 04:00,35.4,27.6,35.4,27.6,58,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 05:00,34.9,27.2,34.9,27.2,58,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 06:00,34.6,27.0,34.6,27.0,58,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 07:00,34.3,26.9,34.3,26.9,57,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 08:00,35.2,27.8,35.2,27.8,57,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 09:00,36.1,28.8,36.1,28.8,48,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 10:00,37.1,29.8,37.1,29.8,44,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 11:00,39.6,32.9,39.6,32.9,40,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 12:00,41.8,35.8,41.8,35.8,34,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 13:00,43.9,38.6,43.9,38.6,32,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 14:00,45.3,40.5,45.3,40.5,29,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 15:00,46.2,41.7,46.2,41.7,30,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 16:00,46.9,42.6,46.9,42.6,30,0,0,0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 17:00,45.7,41.4,45.7,41.4,30,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 18:00,44.4,40.1,44.4,40.1,35,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 19:00,42.9,38.6,42.9,38.6,37,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 20:00,41.7,37.2,41.7,37.2,40,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 21:00,40.7,36.2,40.7,36.2,43,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 22:00,39.8,33.7,39.8,33.7,44,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
07086,2024-11-13,2024-11-13 23:00,38.9,33.6,38.9,33.6,57,0,0,0,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,2024-11-11 16:19:49
